onset	duration	trial_type	response_time	stim_file	value	sample	stage	trial	bci_prediction	n_repeated	latency
327.469	0	left	116.666666667	left_hand.png	1.0	1637345.0	1	52	right	6	-22.8
332.777	0	right	66.6666666667	left_hand.png	2.0	1663885.0	1	53	right	6	-31.6
338.661	0	right	116.666666667	left_hand.png	2.0	1693305.0	1	54	right	6	-2.0
344.5322	0	right	100.0	right_hand.png	2.0	1722661.0	1	55	left	6	-10.8
350.7366	0	left	133.33333333299998	left_hand.png	1.0	1753683.0	1	56	right	6	-27.4
356.3746	0	left	116.666666667	left_hand.png	1.0	1781873.0	1	57	right	6	-26.0
362.016	0	right	116.666666667	right_hand.png	2.0	1810080.0	1	58	left	6	-35.4
367.7166	0	right	116.666666667	left_hand.png	2.0	1838583.0	1	59	right	6	-27.2
373.1708	0	left	83.3333333333	left_hand.png	1.0	1865854.0	1	60	right	6	-28.6
378.412	0	right	16.6666666667	right_hand.png	2.0	1892060.0	1	61	left	6	-21.8
383.9458	0	right	83.3333333333	left_hand.png	2.0	1919729.0	1	62	right	6	-8.6
389.3166	0	left	116.666666667	left_hand.png	1.0	1946583.0	1	63	right	6	-20.8
394.9378	0	left	166.66666666700002	right_hand.png	1.0	1974689.0	1	64	left	6	-17.0
401.0092	0	left	183.33333333299998	left_hand.png	1.0	2005046.0	1	65	right	6	11.4
406.6646	0	right	83.3333333333	left_hand.png	2.0	2033323.0	1	66	right	6	-12.0
412.0544	0	right	83.3333333333	left_hand.png	2.0	2060272.0	1	67	right	6	-0.2
417.7088	0	right	83.3333333333	right_hand.png	2.0	2088544.0	1	68	left	6	3.0
423.68	0	left	100.0	right_hand.png	1.0	2118400.0	1	69	left	6	-24.8
430.1016	0	right	116.666666667	right_hand.png	2.0	2150508.0	1	70	left	6	0.6
435.339	0	left	150.0	left_hand.png	1.0	2176695.0	1	71	right	6	11.2
440.643	0	right	50.0	left_hand.png	2.0	2203215.0	1	72	right	6	-11.0
446.1274	0	right	83.3333333333	left_hand.png	2.0	2230637.0	1	73	right	6	26.0
451.6148	0	left	150.0	left_hand.png	1.0	2258074.0	1	74	right	6	-8.6
457.12	0	left	133.33333333299998	right_hand.png	1.0	2285600.0	1	75	left	6	-35.4
462.6432	0	right	100.0	left_hand.png	2.0	2313216.0	1	76	right	6	-3.4
468.3144	0	right	83.3333333333	left_hand.png	2.0	2341572.0	1	77	right	6	-17.0
479.056	0	right	100.0	right_hand.png	2.0	2395280.0	1	78	left	7	-6.6
485.244	0	left	83.3333333333	left_hand.png	1.0	2426220.0	1	79	right	7	0.6
490.3978	0	right	100.0	left_hand.png	2.0	2451989.0	1	80	right	7	-7.6
496.3002	0	right	83.3333333333	right_hand.png	2.0	2481501.0	1	81	left	7	-18.2
501.5702	0	left	100.0	right_hand.png	1.0	2507851.0	1	82	left	7	-18.4
506.8744	0	left	100.0	right_hand.png	1.0	2534372.0	1	83	left	7	-23.4
512.3482	0	left	166.66666666700002	left_hand.png	1.0	2561741.0	1	84	right	7	-11.6
517.3686	0	right	100.0	left_hand.png	2.0	2586843.0	1	85	right	7	-21.6
522.2724	0	left	116.666666667	left_hand.png	1.0	2611362.0	1	86	right	7	-10.2
527.4598	0	right	116.666666667	right_hand.png	2.0	2637299.0	1	87	left	7	-26.4
532.6804	0	right	100.0	left_hand.png	2.0	2663402.0	1	88	right	7	-24.6
538.9186	0	left	116.666666667	right_hand.png	1.0	2694593.0	1	89	left	7	-16.4
544.0352	0	left	150.0	right_hand.png	1.0	2720176.0	1	90	left	7	-30.4
549.1058	0	right	83.3333333333	left_hand.png	2.0	2745529.0	1	91	right	7	10.8
554.3106	0	right	133.33333333299998	left_hand.png	2.0	2771553.0	1	92	right	7	-22.8
559.9514	0	right	66.6666666667	left_hand.png	2.0	2799757.0	1	93	right	7	-6.0
564.9384	0	right	66.6666666667	right_hand.png	2.0	2824692.0	1	94	left	7	-1.0
570.476	0	right	133.33333333299998	left_hand.png	2.0	2852380.0	1	95	right	7	-34.6
576.1304	0	right	116.666666667	right_hand.png	2.0	2880652.0	1	96	left	7	-31.4
581.447	0	right	116.666666667	right_hand.png	2.0	2907235.0	1	97	left	7	0.0
586.9884	0	left	166.66666666700002	left_hand.png	1.0	2934942.0	1	98	right	7	-3.2
592.126	0	right	66.6666666667	left_hand.png	2.0	2960630.0	1	99	right	7	-27.0
597.91	0	right	116.666666667	right_hand.png	2.0	2989550.0	1	100	left	7	0.2
695.7394	0	left	116.666666667	left_hand.png	1.0	3478697.0	2	1	right	0	-18.0
700.5092	0	right	116.666666667	left_hand.png	2.0	3502546.0	2	2	right	0	-19.8
705.8426	0	right	100.0	left_hand.png	2.0	3529213.0	2	3	right	0	-13.8
711.0302	0	right	50.0	left_hand.png	2.0	3555151.0	2	4	right	0	-19.2
716.9344	0	left	133.33333333299998	right_hand.png	1.0	3584672.0	2	5	left	0	-9.8
722.3594	0	left	100.0	right_hand.png	1.0	3611797.0	2	6	left	0	-7.6
727.8596	0	left	150.0	right_hand.png	1.0	3639298.0	2	7	left	0	-3.8
733.5472	0	left	116.666666667	left_hand.png	1.0	3667736.0	2	8	right	0	-8.2
739.2180000000002	0	left	116.666666667	left_hand.png	1.0	3696090.0	2	9	right	0	-21.4
744.3389999999998	0	right	83.3333333333	right_hand.png	2.0	3721695.0	2	10	left	0	-24.4
749.6764	0	left	150.0	left_hand.png	1.0	3748382.0	2	11	right	0	-9.4
754.9804	0	left	150.0	right_hand.png	1.0	3774902.0	2	12	left	0	-39.8
760.3718	0	left	116.666666667	right_hand.png	1.0	3801859.0	2	13	left	0	-29.6
765.9052	0	left	116.666666667	right_hand.png	1.0	3829526.0	2	14	left	0	-7.8
771.7266	0	left	83.3333333333	left_hand.png	1.0	3858633.0	2	15	right	0	-18.0
776.9636	0	right	100.0	left_hand.png	2.0	3884818.0	2	16	right	0	-7.0
782.1174	0	left	83.3333333333	left_hand.png	1.0	3910587.0	2	17	right	0	-15.2
787.5386	0	left	133.33333333299998	right_hand.png	1.0	3937693.0	2	18	left	0	-15.2
792.9592	0	left	83.3333333333	left_hand.png	1.0	3964796.0	2	19	right	0	-2.6
798.2342	0	left	116.666666667	right_hand.png	1.0	3991171.0	2	20	left	0	-29.6
803.6008	0	right	133.33333333299998	right_hand.png	2.0	4018004.0	2	21	left	0	5.4
808.4212	0	left	133.33333333299998	right_hand.png	1.0	4042106.0	2	22	left	0	-27.8
813.6624	0	left	116.666666667	left_hand.png	1.0	4068312.0	2	23	right	0	-21.0
818.8958	0	right	166.66666666700002	left_hand.png	2.0	4094479.0	2	24	right	0	-6.4
823.7660000000002	0	right	116.666666667	right_hand.png	2.0	4118830.0	2	25	left	0	-12.6
828.6698	0	right	133.33333333299998	left_hand.png	2.0	4143349.0	2	26	right	0	-26.8
833.8902	0	right	83.3333333333	right_hand.png	2.0	4169451.0	2	27	left	0	-31.0
839.0319999999998	0	left	150.0	right_hand.png	1.0	4195160.0	2	28	left	0	-46.6
844.0988	0	left	116.666666667	right_hand.png	1.0	4220494.0	2	29	left	0	-5.6
849.373	0	left	183.33333333299998	left_hand.png	1.0	4246865.0	2	30	right	0	-19.6
854.5102	0	right	116.666666667	left_hand.png	2.0	4272551.0	2	31	right	0	-11.2
859.7936	0	right	116.666666667	right_hand.png	2.0	4298968.0	2	32	left	0	-24.6
865.1648	0	right	116.666666667	right_hand.png	2.0	4325824.0	2	33	left	0	-16.2
871.2568	0	right	66.6666666667	right_hand.png	2.0	4356284.0	2	34	left	0	-15.4
876.6569999999998	0	left	100.0	left_hand.png	1.0	4383285.0	2	35	right	0	-21.6
881.8452	0	right	66.6666666667	left_hand.png	2.0	4409226.0	2	36	right	0	-7.0
887.2816	0	left	116.666666667	right_hand.png	1.0	4436408.0	2	37	left	0	-14.6
892.5856	0	right	116.666666667	left_hand.png	2.0	4462928.0	2	38	right	0	-39.8
897.9558	0	right	150.0	left_hand.png	2.0	4489779.0	2	39	right	0	-13.6
903.4602	0	right	100.0	right_hand.png	2.0	4517301.0	2	40	left	0	-14.0
908.7476	0	right	66.6666666667	left_hand.png	2.0	4543738.0	2	41	right	0	-32.0
914.1896	0	right	66.6666666667	left_hand.png	2.0	4570948.0	2	42	right	0	-30.0
919.3724	0	right	83.3333333333	left_hand.png	2.0	4596862.0	2	43	right	0	-28.6
924.9604	0	right	100.0	left_hand.png	2.0	4624802.0	2	44	right	0	-10.2
930.3478	0	right	100.0	left_hand.png	2.0	4651739.0	2	45	right	0	2.8
935.6366	0	right	100.0	left_hand.png	2.0	4678183.0	2	46	right	0	-36.8
941.5894	0	left	150.0	right_hand.png	1.0	4707947.0	2	47	left	0	-14.0
946.8268	0	right	150.0	left_hand.png	2.0	4734134.0	2	48	right	0	-14.2
952.1642	0	right	116.666666667	right_hand.png	2.0	4760821.0	2	49	left	0	-1.2
957.502	0	right	133.33333333299998	left_hand.png	2.0	4787510.0	2	50	right	0	-14.2
962.5892	0	right	50.0	left_hand.png	2.0	4812946.0	2	51	right	0	-5.8
967.7636	0	right	66.6666666667	right_hand.png	2.0	4838818.0	2	52	left	0	-10.2
972.9634	0	right	83.3333333333	left_hand.png	2.0	4864817.0	2	53	right	0	-3.4
978.251	0	right	133.33333333299998	left_hand.png	2.0	4891255.0	2	54	right	0	-1.6
983.6882	0	right	100.0	left_hand.png	2.0	4918441.0	2	55	right	0	-29.2
988.8258	0	right	100.0	right_hand.png	2.0	4944129.0	2	56	left	0	-29.2
994.5508	0	right	83.3333333333	right_hand.png	2.0	4972754.0	2	57	left	0	-3.0
999.9882	0	left	183.33333333299998	right_hand.png	1.0	4999941.0	2	58	left	0	-30.0
1005.109	0	left	150.0	left_hand.png	1.0	5025545.0	2	59	right	0	-5.2
1010.2754	0	right	116.666666667	left_hand.png	2.0	5051377.0	2	60	right	0	-26.0
1015.4296	0	right	133.33333333299998	left_hand.png	2.0	5077148.0	2	61	right	0	-34.6
1020.7	0	left	100.0	left_hand.png	1.0	5103500.0	2	62	right	0	-28.6
1025.5876	0	right	100.0	left_hand.png	2.0	5127938.0	2	63	right	0	-23.4
1031.0588	0	left	83.3333333333	left_hand.png	1.0	5155294.0	2	64	right	0	-5.6
1036.3958	0	left	166.66666666700002	right_hand.png	1.0	5181979.0	2	65	left	0	-18.2
1041.6164	0	right	133.33333333299998	left_hand.png	2.0	5208082.0	2	66	right	0	-7.0
1046.9866	0	right	183.33333333299998	left_hand.png	2.0	5234933.0	2	67	right	0	-20.6
1052.2116	0	right	66.6666666667	right_hand.png	2.0	5261058.0	2	68	left	0	-3.8
1057.5786	0	right	116.666666667	right_hand.png	2.0	5287893.0	2	69	left	0	-20.4
1062.3526	0	right	116.666666667	left_hand.png	2.0	5311763.0	2	70	right	0	-10.6
1067.6196	0	right	116.666666667	right_hand.png	2.0	5338098.0	2	71	left	0	-26.2
1072.5066	0	left	150.0	right_hand.png	1.0	5362533.0	2	72	left	0	2.0
1077.5104	0	left	116.666666667	left_hand.png	1.0	5387552.0	2	73	right	0	-9.8
1082.4474	0	right	100.0	left_hand.png	2.0	5412237.0	2	74	right	0	-6.0
1087.6846	0	right	100.0	left_hand.png	2.0	5438423.0	2	75	right	0	-20.8
1093.0724	0	right	83.3333333333	right_hand.png	2.0	5465362.0	2	76	left	0	-7.0
1098.1968	0	left	100.0	left_hand.png	1.0	5490984.0	2	77	right	0	-16.8
1103.4966	0	left	133.33333333299998	left_hand.png	1.0	5517483.0	2	78	right	0	-12.0
1108.6338	0	left	100.0	left_hand.png	1.0	5543169.0	2	79	right	0	-29.2
1113.7714	0	right	116.666666667	left_hand.png	2.0	5568857.0	2	80	right	0	-21.2
1118.9084	0	left	50.0	left_hand.png	1.0	5594542.0	2	81	right	0	-14.8
1124.1792	0	left	50.0	left_hand.png	1.0	5620896.0	2	82	right	0	-35.4
1129.95	0	right	116.666666667	right_hand.png	2.0	5649750.0	2	83	left	0	-33.2
1135.4878	0	left	150.0	right_hand.png	1.0	5677439.0	2	84	left	0	-28.0
1140.913	0	right	66.6666666667	left_hand.png	2.0	5704565.0	2	85	right	0	-1.2
1145.8624	0	right	83.3333333333	right_hand.png	2.0	5729312.0	2	86	left	0	-9.8
1151.0002	0	right	83.3333333333	right_hand.png	2.0	5755001.0	2	87	left	0	-34.2
1156.187	0	right	133.33333333299998	right_hand.png	2.0	5780935.0	2	88	left	0	-17.6
1161.5246	0	left	100.0	right_hand.png	1.0	5807623.0	2	89	left	0	-30.4
1166.6782	0	right	133.33333333299998	left_hand.png	2.0	5833391.0	2	90	right	0	-12.8
1171.6992	0	left	66.6666666667	left_hand.png	1.0	5858496.0	2	91	right	0	9.4
1176.7532	0	left	100.0	left_hand.png	1.0	5883766.0	2	92	right	0	-1.4
1181.84	0	right	83.3333333333	right_hand.png	2.0	5909200.0	2	93	left	0	-19.4
1187.0442	0	right	83.3333333333	left_hand.png	2.0	5935221.0	2	94	right	0	-27.8
1192.2816	0	right	100.0	right_hand.png	2.0	5961408.0	2	95	left	0	-41.8
1197.3562	0	left	100.0	left_hand.png	1.0	5986781.0	2	96	right	0	3.6
1202.4892	0	right	100.0	left_hand.png	2.0	6012446.0	2	97	right	0	-33.8
1208.1268	0	left	100.0	left_hand.png	1.0	6040634.0	2	98	right	0	-15.0
1213.4646	0	left	133.33333333299998	right_hand.png	1.0	6067323.0	2	99	left	0	-2.4
1218.689	0	right	16.6666666667	left_hand.png	2.0	6093445.0	2	100	right	0	-23.6
1327.7686	0	left	100.0	right_hand.png	1.0	6638843.0	3	1	left	0	-2.4
1333.1056	0	left	133.33333333299998	left_hand.png	1.0	6665528.0	3	2	right	0	9.0
1338.2294	0	left	66.6666666667	right_hand.png	1.0	6691147.0	3	3	left	0	-18.4
1343.881	0	left	150.0	left_hand.png	1.0	6719405.0	3	4	right	0	-12.4
1348.8182	0	right	133.33333333299998	left_hand.png	2.0	6744091.0	3	5	right	0	-8.8
1353.8884	0	right	150.0	right_hand.png	2.0	6769442.0	3	6	left	0	-35.8
1358.659	0	left	100.0	right_hand.png	1.0	6793295.0	3	7	left	0	-19.2
1363.4626	0	right	133.33333333299998	left_hand.png	2.0	6817313.0	3	8	right	0	-10.0
1368.2994	0	right	83.3333333333	left_hand.png	2.0	6841497.0	3	9	right	0	-1.4
1373.1868	0	right	100.0	left_hand.png	2.0	6865934.0	3	10	right	0	-31.8
1377.957	0	right	150.0	left_hand.png	2.0	6889785.0	3	11	right	0	-14.8
1382.9442	0	right	100.0	left_hand.png	2.0	6914721.0	3	12	right	0	-14.0
1388.1814	0	right	133.33333333299998	left_hand.png	2.0	6940907.0	3	13	right	0	-24.8
1393.5854	0	right	116.666666667	left_hand.png	2.0	6967927.0	3	14	right	0	-27.2
1398.7904	0	left	83.3333333333	left_hand.png	1.0	6993952.0	3	15	right	0	-35.4
1403.9476	0	right	83.3333333333	left_hand.png	2.0	7019738.0	3	16	right	0	-24.8
1409.1348	0	right	83.3333333333	right_hand.png	2.0	7045674.0	3	17	left	0	-37.4
1413.818	0	right	66.6666666667	left_hand.png	2.0	7069090.0	3	18	right	0	-10.2
1418.6422	0	right	83.3333333333	left_hand.png	2.0	7093211.0	3	19	right	0	-47.2
1423.3248	0	left	150.0	right_hand.png	1.0	7116624.0	3	20	left	0	-19.4
1428.0782	0	left	133.33333333299998	right_hand.png	1.0	7140391.0	3	21	left	0	-11.2
1432.8154	0	left	116.666666667	right_hand.png	1.0	7164077.0	3	22	left	0	-12.4
1437.6862	0	right	100.0	right_hand.png	2.0	7188431.0	3	23	left	0	-19.2
1442.5398	0	left	133.33333333299998	right_hand.png	1.0	7212699.0	3	24	left	0	-34.4
1447.4096	0	right	133.33333333299998	left_hand.png	2.0	7237048.0	3	25	right	0	-14.6
1452.7516	0	left	133.33333333299998	left_hand.png	1.0	7263758.0	3	26	right	0	-9.0
1457.7516	0	right	100.0	left_hand.png	2.0	7288758.0	3	27	right	0	-7.4
1462.6556	0	right	116.666666667	right_hand.png	2.0	7313278.0	3	28	left	0	-3.0
1467.5962	0	left	133.33333333299998	left_hand.png	1.0	7337981.0	3	29	right	0	-18.8
1472.5168	0	right	100.0	left_hand.png	2.0	7362584.0	3	30	right	0	-8.2
1477.5	0	left	150.0	right_hand.png	1.0	7387500.0	3	31	left	0	0.6
1482.3538	0	right	50.0	left_hand.png	2.0	7411769.0	3	32	right	0	10.8
1487.0238	0	right	83.3333333333	left_hand.png	2.0	7435119.0	3	33	right	0	-25.6
1491.8106	0	left	100.0	left_hand.png	1.0	7459053.0	3	34	right	0	-10.8
1496.4974	0	right	150.0	left_hand.png	2.0	7482487.0	3	35	right	0	-13.0
1501.1844	0	left	150.0	right_hand.png	1.0	7505922.0	3	36	left	0	-29.4
1505.855	0	right	133.33333333299998	right_hand.png	2.0	7529275.0	3	37	left	0	-8.2
1510.6754	0	right	116.666666667	left_hand.png	2.0	7553377.0	3	38	right	0	-22.8
1515.4454	0	right	116.666666667	left_hand.png	2.0	7577227.0	3	39	right	0	-23.8
1520.0822	0	right	100.0	left_hand.png	2.0	7600411.0	3	40	right	0	-8.8
1524.9026	0	right	116.666666667	right_hand.png	2.0	7624513.0	3	41	left	0	-23.8
1529.7902	0	right	133.33333333299998	left_hand.png	2.0	7648951.0	3	42	right	0	-40.0
1534.8106	0	left	116.666666667	left_hand.png	1.0	7674053.0	3	43	right	0	-6.6
1539.631	0	left	100.0	left_hand.png	1.0	7698155.0	3	44	right	0	-24.8
1544.4342	0	left	150.0	left_hand.png	1.0	7722171.0	3	45	right	0	-15.2
1549.3718	0	left	150.0	left_hand.png	1.0	7746859.0	3	46	right	0	-12.0
1554.0754	0	left	100.0	left_hand.png	1.0	7770377.0	3	47	right	0	-30.8
1559.279	0	left	116.666666667	right_hand.png	1.0	7796395.0	3	48	left	0	-12.0
1564.6336	0	left	116.666666667	left_hand.png	1.0	7823168.0	3	49	right	0	-16.2
1569.7078	0	left	133.33333333299998	left_hand.png	1.0	7848539.0	3	50	right	0	4.0
1575.0079999999996	0	left	116.666666667	right_hand.png	1.0	7875040.0	3	51	left	0	-3.0
1580.2454	0	right	116.666666667	left_hand.png	2.0	7901227.0	3	52	right	0	-24.2
1585.1992	0	right	133.33333333299998	left_hand.png	2.0	7925996.0	3	53	right	0	-6.8
1590.5868	0	left	66.6666666667	right_hand.png	1.0	7952934.0	3	54	left	0	-11.0
1595.8408	0	left	166.66666666700002	right_hand.png	1.0	7979204.0	3	55	left	0	-14.2
1601.1282	0	left	116.666666667	right_hand.png	1.0	8005641.0	3	56	left	0	-5.2
1606.2984	0	left	100.0	left_hand.png	1.0	8031492.0	3	57	right	0	-51.4
1611.486	0	left	100.0	left_hand.png	1.0	8057430.0	3	58	right	0	-20.6
1616.7442	0	left	133.33333333299998	left_hand.png	1.0	8083721.0	3	59	right	0	-30.4
1621.9774	0	left	133.33333333299998	right_hand.png	1.0	8109887.0	3	60	left	0	-16.0
1627.365	0	left	116.666666667	right_hand.png	1.0	8136825.0	3	61	left	0	-2.0
1632.3184	0	right	66.6666666667	left_hand.png	2.0	8161592.0	3	62	right	0	-14.6
1637.5724	0	right	116.666666667	right_hand.png	2.0	8187862.0	3	63	left	0	-20.6
1642.3932	0	left	100.0	left_hand.png	1.0	8211966.0	3	64	right	0	-14.4
1647.6468	0	left	116.666666667	left_hand.png	1.0	8238234.0	3	65	right	0	-5.2
1652.6356	0	left	66.6666666667	right_hand.png	1.0	8263178.0	3	66	left	0	-31.0
1658.0052	0	left	100.0	right_hand.png	1.0	8290026.0	3	67	left	0	-2.0
1662.942	0	left	100.0	left_hand.png	1.0	8314710.0	3	68	right	0	-20.6
1668.3168	0	left	150.0	right_hand.png	1.0	8341584.0	3	69	left	0	6.2
1673.5668	0	left	116.666666667	left_hand.png	1.0	8367834.0	3	70	right	0	4.2
1678.7042	0	right	116.666666667	left_hand.png	2.0	8393521.0	3	71	right	0	-14.4
1683.7248	0	left	100.0	left_hand.png	1.0	8418624.0	3	72	right	0	-16.2
1688.7282	0	left	133.33333333299998	left_hand.png	1.0	8443641.0	3	73	right	0	-27.6
1694.1158	0	left	150.0	left_hand.png	1.0	8470579.0	3	74	right	0	-13.6
1699.3542	0	left	83.3333333333	left_hand.png	1.0	8496771.0	3	75	right	0	-8.2
1704.4088	0	left	133.33333333299998	left_hand.png	1.0	8522044.0	3	76	right	0	-8.4
1709.5112	0	left	133.33333333299998	left_hand.png	1.0	8547556.0	3	77	right	0	2.2
1714.6026	0	left	150.0	left_hand.png	1.0	8573013.0	3	78	right	0	-34.4
1719.7854	0	left	133.33333333299998	left_hand.png	1.0	8598927.0	3	79	right	0	-32.0
1724.806	0	right	150.0	left_hand.png	2.0	8624030.0	3	80	right	0	-9.4
1729.81	0	right	100.0	right_hand.png	2.0	8649050.0	3	81	left	0	-16.2
1734.8138	0	right	116.666666667	left_hand.png	2.0	8674069.0	3	82	right	0	-10.8
1739.8512	0	right	100.0	left_hand.png	2.0	8699256.0	3	83	right	0	-1.8
1744.7552	0	right	100.0	right_hand.png	2.0	8723776.0	3	84	left	0	-0.2
1749.6586	0	right	100.0	left_hand.png	2.0	8748293.0	3	85	right	0	-4.4
1754.7628	0	left	150.0	left_hand.png	1.0	8773814.0	3	86	right	0	-14.2
1759.605	0	left	83.3333333333	left_hand.png	1.0	8798025.0	3	87	right	0	7.6
1764.6202	0	left	116.666666667	left_hand.png	1.0	8823101.0	3	88	right	0	-15.6
1770.0912	0	left	150.0	right_hand.png	1.0	8850456.0	3	89	left	0	-33.8
1775.3452	0	left	100.0	right_hand.png	1.0	8876726.0	3	90	left	0	-39.8
1780.549	0	left	83.3333333333	right_hand.png	1.0	8902745.0	3	91	left	0	-29.4
1785.7032	0	left	66.6666666667	left_hand.png	1.0	8928516.0	3	92	right	0	-43.0
1790.7404	0	left	116.666666667	right_hand.png	1.0	8953702.0	3	93	left	0	-23.8
1795.9772	0	left	166.66666666700002	right_hand.png	1.0	8979886.0	3	94	left	0	-12.6
1805.3028	0	left	133.33333333299998	right_hand.png	1.0	9026514.0	3	95	left	1	-41.6
1810.3426	0	right	83.3333333333	left_hand.png	2.0	9051713.0	3	96	right	1	-16.4
1815.6132	0	left	133.33333333299998	right_hand.png	1.0	9078066.0	3	97	left	1	12.2
1820.567	0	left	133.33333333299998	left_hand.png	1.0	9102835.0	3	98	right	1	-0.8
1825.4878	0	left	183.33333333299998	left_hand.png	1.0	9127439.0	3	99	right	1	-6.4
1831.0752	0	left	150.0	right_hand.png	1.0	9155376.0	3	100	left	1	-13.0
